DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,LOCATION,LAT,LON,Year,Month,Day,Time Period,Age Range
200406644,03/08/2020 12:00:00 AM,2020-03-05,0.936143039591316,4,3,455,1,331,38,344,28,M,4,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,331,946.744186046512,500    BRITTANIA                    ST,34.0493,-118.2133,0,0.181818181818182,0.133333333333333,12 AM - 3 AM,20-29
200617539,11/03/2020 12:00:00 AM,2020-11-02,0.212430821626224,6,4,648,2,624,4,1822 0400 0416 0417 1218 0216 0342 0359,57,F,4,108,43,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,624,946.744186046512,5600 W  SUNSET                       BL,34.1,-118.3113,0,0.909090909090909,0.0333333333333333,12 AM - 3 AM,50-59
201222549,10/13/2020 12:00:00 AM,2020-10-13,0.689229459344402,12,0,1249,2,903,15,0913 2038 1312 1814,39,M,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,1,903,946.744186046512,600 W  GAGE                         AV,33.9824,-118.2844,0,0.818181818181818,0.4,12 AM - 3 AM,30-39
200313886,07/09/2020 12:00:00 AM,2020-07-09,0.133673903788846,3,8,397,1,230,2,1822 0305 0334 0371 1816 0906,19,M,2,502,32,200,KNIFE WITH BLADE 6INCHES OR LESS,IC,2,230,946.744186046512,4200 S  VERMONT                      AV,34.0073,-118.298,0,0.545454545454545,0.266666666666667,12 AM - 3 AM,10-19
200314030,07/11/2020 12:00:00 AM,2020-07-11,0.638143891017454,3,8,363,2,354,41,1202 0121 1822 0100,90,M,1,502,32,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,354,946.744186046512,3900    MARLTON                      AV,34.0133,-118.337,0,0.545454545454545,0.333333333333333,12 AM - 3 AM,90-100
200304179,01/04/2020 12:00:00 AM,2020-01-04,0.0621541081311196,3,8,374,1,210,34,1822 0342 0344 0354 0352 0417 2033,20,M,1,101,52,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,210,946.744186046512,3800    WELLAND                      AV,34.0173,-118.3261,0,0,0.1,12 AM - 3 AM,20-29
200817734,12/20/2020 12:00:00 AM,2020-12-20,0.446573009791401,8,10,854,2,740,46,1402 0329 1822,39,X,5,252,7,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,740,998,11100    SANTA MONICA                 BL,34.0474,-118.445,0,1,0.633333333333333,12 AM - 3 AM,30-39
200217162,11/07/2020 12:00:00 AM,2020-11-07,0.404001702852278,2,7,295,1,510,49,344,39,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,510,946.744186046512,1800 S  BONNIE BRAE                  ST,34.0402,-118.2836,0,0.909090909090909,0.2,12 AM - 3 AM,30-39
200616654,10/13/2020 12:00:00 AM,2020-10-13,0.902085994040017,6,4,666,1,420,39,1300 1601 1606 0344 1822 0209 0216,27,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,420,480,FOUNTAIN,34.0944,-118.3288,0,0.818181818181818,0.4,12 AM - 3 AM,20-29
201113171,09/02/2020 12:00:00 AM,2020-08-24,0.693486590038314,11,6,1115,1,310,10,1602 0344 0358 0397,39,X,5,203,37,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,310,946.744186046512,2200    FAIR PARK                    AV,34.1361,-118.215,0,0.636363636363636,0.766666666666667,12 AM - 3 AM,30-39
201210975,04/15/2020 12:00:00 AM,2020-04-15,0.220945083014049,12,0,1251,1,520,48,0329 1300 1309 1307 1609 0342,48,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,520,946.744186046512,10TH                         AV,33.9709,-118.3287,0,0.272727272727273,0.466666666666667,12 AM - 3 AM,40-49
200910474,06/03/2020 12:00:00 AM,2020-06-02,0.851000425713069,9,9,926,1,510,49,344,39,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,510,946.744186046512,14300    VANOWEN                      ST,34.1939,-118.4444,0,0.454545454545455,0.0333333333333333,12 AM - 3 AM,30-39
200206684,02/23/2020 12:00:00 AM,2020-02-23,0.133673903788846,2,7,256,1,236,24,2000 1813 2002 0334 0445 1601 0913,37,F,2,502,32,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,1,236,946.744186046512,600 S  UNION                        AV,34.0565,-118.2724,0,0.0909090909090909,0.733333333333333,12 AM - 3 AM,30-39
200817902,12/25/2020 12:00:00 AM,2020-12-19,0.510429970200085,8,10,832,2,745,47,329,38,F,4,123,44,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,745,946.744186046512,800 S  WESTGATE                     AV,34.0521,-118.4699,0,1,0.6,12 AM - 3 AM,30-39
201109834,05/27/2020 12:00:00 AM,2020-05-27,0.523201362281822,11,6,1199,2,888,44,1822 1501,45,M,4,501,51,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,888,946.744186046512,700    AMADOR                       ST,34.0763,-118.2336,0,0.363636363636364,0.866666666666667,12 AM - 3 AM,40-49
200710378,06/12/2020 12:00:00 AM,2020-06-11,0.949765857811835,7,12,782,1,420,39,1822 1300 0344,49,F,0,104,14,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,420,946.744186046512,5900    SPELTHORNE                   LN,34.0412,-118.3711,0,0.454545454545455,0.333333333333333,12 AM - 3 AM,40-49
200707946,04/02/2020 12:00:00 AM,2020-04-02,0.616858237547893,7,12,782,1,220,3,0358 0302,17,F,2,101,52,113,SIMULATED GUN,JA,3,220,946.744186046512,6000    COMEY                        AV,34.0339,-118.3747,0,0.272727272727273,0.0333333333333333,12 AM - 3 AM,10-19
200410108,06/23/2020 12:00:00 AM,2020-06-23,0.318859088974032,4,3,445,1,510,49,344,39,F,2,108,43,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,510,946.744186046512,1900    MARENGO                      ST,34.0575,-118.2093,0,0.454545454545455,0.733333333333333,12 AM - 3 AM,30-39
200121645,11/28/2020 12:00:00 AM,2020-11-06,0.340144742443593,1,1,176,1,341,43,0344 0394 1822,24,F,1,502,32,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,341,946.744186046512,700 S  LOS ANGELES                  ST,34.0426,-118.2513,0,0.909090909090909,0.166666666666667,12 AM - 3 AM,20-29
200306662,02/14/2020 12:00:00 AM,2020-02-04,0.991485738612176,3,8,356,2,626,25,2000 0416 0446 1821 1241,30,M,4,501,51,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,1,626,946.744186046512,1400 W  36TH                         ST,34.0228,-118.3002,0,0.0909090909090909,0.1,12 AM - 3 AM,30-39
200313179,06/25/2020 12:00:00 AM,2020-06-24,0.808429118773946,3,8,337,1,520,48,1822 0329 1300 1601,44,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,520,946.744186046512,30TH                         ST,34.0274,-118.2959,0,0.454545454545455,0.766666666666667,12 AM - 3 AM,40-49
201014056,10/15/2020 12:00:00 AM,2020-09-30,0.565772669220945,10,11,1018,1,510,49,344,39,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,510,946.744186046512,GLORIA                       AV,34.2013,-118.4793,0,0.727272727272727,0.966666666666667,12 AM - 3 AM,30-39
200214424,08/31/2020 12:00:00 AM,2020-08-30,0.808429118773946,2,7,246,1,510,49,344,39,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,510,946.744186046512,600 S  WESTLAKE                     AV,34.0598,-118.2734,0,0.636363636363636,0.966666666666667,12 AM - 3 AM,30-39
200305373,01/24/2020 12:00:00 AM,2020-01-24,0.565772669220945,3,8,397,2,626,25,1814 1313 2000 0444 0429,35,M,1,102,50,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,626,946.744186046512,MARTIN LUTHER KING JR        BL,34.0109,-118.3002,0,0,0.766666666666667,12 AM - 3 AM,30-39
200113649,06/19/2020 12:00:00 AM,2020-06-18,0.808429118773946,1,1,111,1,310,10,0329 0344 1609 1402,48,M,0,218,1,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,310,998,500    ALPINE                       ST,34.0628,-118.2395,0,0.454545454545455,0.566666666666667,12 AM - 3 AM,40-49
200214882,09/07/2020 12:00:00 AM,2020-09-06,0.893571732652193,2,7,269,1,330,11,0329 1601 0377 0344,52,F,2,108,43,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,330,946.744186046512,700    VALENCIA                     ST,34.0527,-118.2696,0,0.727272727272727,0.166666666666667,12 AM - 3 AM,50-59
200411610,08/09/2020 12:00:00 AM,2020-08-09,0.736057896977437,4,3,453,2,930,16,2004 0421 1822,24,M,2,102,50,511,VERBAL THREAT,AA,0,930,946.744186046512,PENNSYLVANIA,34.048,-118.2181,0,0.636363636363636,0.266666666666667,12 AM - 3 AM,20-29
200110192,04/08/2020 12:00:00 AM,2020-04-08,0.467858663260962,1,1,152,1,341,43,0344 2004 1218 1202,79,F,1,102,50,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,341,946.744186046512,6TH                          ST,34.0509,-118.2585,0,0.272727272727273,0.233333333333333,12 AM - 3 AM,70-79
201008401,04/22/2020 12:00:00 AM,2020-04-19,0.680715197956577,10,11,1004,2,740,46,1822 0329 1300 1307,35,M,2,122,55,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,740,946.744186046512,DARBY                        AV,34.2164,-118.5334,0,0.272727272727273,0.6,12 AM - 3 AM,30-39
200405985,02/20/2020 12:00:00 AM,2020-02-15,0.638143891017454,4,3,438,2,740,46,329,47,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,740,946.744186046512,2900    COVINA                       ST,34.0788,-118.1653,0,0.0909090909090909,0.466666666666667,12 AM - 3 AM,40-49
200509288,05/10/2020 12:00:00 AM,2020-05-09,0.893571732652193,5,2,524,1,330,11,0329 0344 1300 1302 1601,43,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,330,946.744186046512,1300 W  C                            ST,33.7719,-118.2775,0,0.363636363636364,0.266666666666667,12 AM - 3 AM,40-49
201204576,01/09/2020 12:00:00 AM,2020-01-09,0.223073648361005,12,0,1215,1,220,3,0448 0400 0853,18,F,2,102,50,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,220,946.744186046512,SLAUSON                      AV,33.9892,-118.3002,0,0,0.266666666666667,12 AM - 3 AM,10-19
201214447,06/10/2020 12:00:00 AM,2020-06-09,0.765857811834823,12,0,1203,1,440,42,0344 1902,28,M,1,501,51,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,440,946.744186046512,1700 W  VERNON                       AV,34.0037,-118.3089,0,0.454545454545455,0.266666666666667,12 AM - 3 AM,20-29
200512410,07/29/2020 12:00:00 AM,2020-07-29,0.572158365261814,5,2,587,1,440,42,344,39,F,2,505,27,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,440,946.744186046512,500 W  38TH                         ST,33.7096,-118.2885,0,0.545454545454545,0.933333333333333,12 AM - 3 AM,30-39
200305663,01/28/2020 12:00:00 AM,2020-01-28,0.557258407833121,3,8,314,2,354,41,0100 1822 1210,39,F,4,501,51,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,354,946.744186046512,3800 W  27TH                         ST,34.0312,-118.3262,0,0,0.9,12 AM - 3 AM,30-39
200300943,12/17/2020 12:00:00 AM,2020-12-17,0.233716475095785,3,8,391,2,624,4,1822 1212 0444 1300 1309,50,F,1,108,43,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,624,946.744186046512,STOCKER                      ST,33.9974,-118.3579,0,1,0.533333333333333,12 AM - 3 AM,50-59
200113869,06/24/2020 12:00:00 AM,2020-06-24,0.276287782034909,1,1,171,1,230,2,0334 2060 0340 0417 0416 1402 2004 1218 0913,24,F,1,101,52,200,KNIFE WITH BLADE 6INCHES OR LESS,AO,1,230,998,LA LIVE                      WY,34.0451,-118.2701,0,0.454545454545455,0.766666666666667,12 AM - 3 AM,20-29
201113583,09/14/2020 12:00:00 AM,2020-09-13,0.7232865048957,11,6,1173,1,310,10,1402 0358 0344 1822,35,F,2,501,51,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,310,998,2100    BAXTER                       ST,34.0915,-118.255,0,0.727272727272727,0.4,12 AM - 3 AM,30-39
200313965,07/10/2020 12:00:00 AM,2020-07-03,0.978714346530439,3,8,332,2,740,46,0329 1300,39,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,740,946.744186046512,2900    HILLCREST                    DR,34.0276,-118.3429,0,0.545454545454545,0.0666666666666667,12 AM - 3 AM,30-39
200804664,01/16/2020 12:00:00 AM,2020-01-16,0.770114942528736,8,10,831,1,230,2,1822 0444 0429 0400 1202,61,M,4,102,50,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,230,946.744186046512,12400    WILSHIRE                     BL,34.0473,-118.4768,0,0,0.5,12 AM - 3 AM,60-69
200708413,04/19/2020 12:00:00 AM,2020-04-18,0.680715197956577,7,12,759,1,330,11,1609 0344,38,F,2,108,43,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,330,946.744186046512,4100 W  PICO                         BL,34.0495,-118.3215,0,0.272727272727273,0.566666666666667,12 AM - 3 AM,30-39
200413927,10/17/2020 12:00:00 AM,2020-10-16,0.893571732652193,4,3,412,2,740,46,0329 1307,50,F,4,108,43,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,740,946.744186046512,200 N  AVENUE 25,34.078,-118.2181,0,0.818181818181818,0.5,12 AM - 3 AM,50-59
200814785,10/02/2020 12:00:00 AM,2020-10-02,0.444444444444445,8,10,855,1,210,34,1402 0325 0344 0416 1822,39,X,5,301,17,500,UNKNOWN WEAPON/OTHER WEAPON,IC,2,210,998,10900    SANTA MONICA                 BL,34.0503,-118.4352,0,0.818181818181818,0.0333333333333333,12 AM - 3 AM,30-39
200115887,08/05/2020 12:00:00 AM,2020-07-29,0.893571732652193,1,1,162,1,510,49,344,39,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,510,946.744186046512,800 S  OLIVE                        ST,34.0437,-118.2582,0,0.545454545454545,0.933333333333333,12 AM - 3 AM,30-39
201223062,10/21/2020 12:00:00 AM,2020-10-21,0.906343124733929,12,0,1263,1,230,2,1822 0450,39,F,1,101,52,106,UNKNOWN FIREARM,IC,2,230,946.744186046512,DENKER                       AV,33.96,-118.3047,0,0.818181818181818,0.666666666666667,12 AM - 3 AM,30-39
200322320,12/27/2020 12:00:00 AM,2020-12-27,0.863771817794806,3,8,312,2,901,52,0913 2038 2000 1814 2004 1309 0216,39,M,2,502,32,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,901,946.744186046512,3000 S  CLOVERDALE                   AV,34.0273,-118.3594,0,1,0.866666666666667,12 AM - 3 AM,30-39
200415366,11/29/2020 12:00:00 AM,2020-11-29,0.0549169859514687,4,3,415,2,745,47,329,39,X,5,301,17,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,745,946.744186046512,2800 N  BROADWAY,34.0762,-118.2119,0,0.909090909090909,0.933333333333333,12 AM - 3 AM,30-39
200617078,10/22/2020 12:00:00 AM,2020-10-02,0.525329927628778,6,4,667,2,354,41,1822 0930,28,F,3,501,51,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,354,946.744186046512,5800    LA MIRADA                    AV,34.0937,-118.3175,0,0.818181818181818,0.0333333333333333,12 AM - 3 AM,20-29
200907410,03/13/2020 12:00:00 AM,2020-03-13,0.127288207747978,9,9,964,1,331,38,0329 1300 0344,19,F,3,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,331,740,14200    RIVERSIDE                    DR,34.1576,-118.4422,0,0.181818181818182,0.4,12 AM - 3 AM,10-19
200712536,08/08/2020 12:00:00 AM,2020-07-30,0.895700297999149,7,12,747,2,354,41,1822 0929,39,M,4,501,51,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,354,946.744186046512,5100 W  OLYMPIC                      BL,34.0571,-118.34,0,0.545454545454545,0.966666666666667,12 AM - 3 AM,30-39
200908380,04/12/2020 12:00:00 AM,2020-03-20,0.0949340144742444,9,9,941,1,341,43,344,48,F,1,210,49,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,341,946.744186046512,14800    BURBANK                      BL,34.1766,-118.4589,0,0.181818181818182,0.633333333333333,12 AM - 3 AM,40-49
201225510,12/01/2020 12:00:00 AM,2020-12-01,0.0889740315027671,12,0,1258,1,510,49,344,39,F,2,108,43,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,510,946.744186046512,FLORENCE                     AV,33.9747,-118.2696,0,1,0,12 AM - 3 AM,30-39
200216018,10/10/2020 12:00:00 AM,2020-10-10,0.997871434653044,2,7,237,1,230,2,0906 0913 0430 0416 0446 0400 1817,23,F,2,702,36,109,SEMI-AUTOMATIC PISTOL,AO,1,230,946.744186046512,1300 W  2ND                          ST,34.0609,-118.2586,0,0.818181818181818,0.3,12 AM - 3 AM,20-29
201215291,06/24/2020 12:00:00 AM,2020-06-23,0.382716049382716,12,0,1265,1,440,42,0913 0344,49,M,1,501,51,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,440,946.744186046512,1100 W  81ST                         PL,33.9654,-118.2937,0,0.454545454545455,0.733333333333333,12 AM - 3 AM,40-49
200714563,10/03/2020 12:00:00 AM,2020-10-03,0.736057896977437,7,12,706,1,330,11,1300 1307 0344,40,F,4,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,330,946.744186046512,MELROSE                      AV,34.0835,-118.3397,0,0.818181818181818,0.0666666666666667,12 AM - 3 AM,40-49
200315742,08/14/2020 12:00:00 AM,2020-08-12,0.893571732652193,3,8,397,1,310,10,0344 1606,57,M,1,502,32,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,310,946.744186046512,4000 S  NORMANDIE                    AV,34.0103,-118.3002,0,0.636363636363636,0.366666666666667,12 AM - 3 AM,50-59
200511995,07/18/2020 12:00:00 AM,2020-07-18,0.340144742443593,5,2,563,1,510,49,344,39,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,510,946.744186046512,900 W  17TH                         ST,33.7288,-118.2973,0,0.545454545454545,0.566666666666667,12 AM - 3 AM,30-39
201105172,01/28/2020 12:00:00 AM,2020-01-27,0.655172413793104,11,6,1149,1,440,42,0344 0352 2024,40,M,2,102,50,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,440,946.744186046512,FIGUEROA,34.1076,-118.1968,0,0,0.866666666666667,12 AM - 3 AM,40-49
200104750,01/11/2020 12:00:00 AM,2020-01-11,0.306087696892295,1,1,143,2,740,46,0329 0910 2004 1414 1307 0913,39,F,4,124,2,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,740,946.744186046512,5TH,34.0481,-118.2507,0,0,0.333333333333333,12 AM - 3 AM,30-39
200712273,07/31/2020 12:00:00 AM,2020-07-31,0.859514687100894,7,12,775,2,626,25,0416 1814 2000 2004,38,M,1,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,1,626,946.744186046512,WASHINGTON                   BL,34.0427,-118.3423,0,0.545454545454545,1,12 AM - 3 AM,30-39
200116884,08/24/2020 12:00:00 AM,2020-08-24,0.955300127713921,1,1,124,1,231,1,1501 0400 1212 1822,39,F,2,726,46,500,UNKNOWN WEAPON/OTHER WEAPON,IC,2,231,946.744186046512,100 W  1ST                          ST,34.0522,-118.2434,0,0.636363636363636,0.766666666666667,12 AM - 3 AM,30-39
200509761,05/21/2020 12:00:00 AM,2020-05-21,0.565772669220945,5,2,526,1,330,11,0358 1302 0321 0344 1307 1609,57,M,2,103,0,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,330,946.744186046512,900 N  AVALON                       BL,33.7798,-118.2656,0,0.363636363636364,0.666666666666667,12 AM - 3 AM,50-59
200115928,08/05/2020 12:00:00 AM,2020-08-05,0.523201362281822,1,1,146,2,740,46,329,32,M,2,122,55,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,740,946.744186046512,200    WINSTON                      ST,34.0463,-118.2467,0,0.636363636363636,0.133333333333333,12 AM - 3 AM,30-39
200611658,06/22/2020 12:00:00 AM,2020-06-22,0.266922094508301,6,4,632,1,761,8,0334 1822,59,M,3,101,52,216,SCISSORS,IC,2,761,946.744186046512,SUNSET,34.098,-118.3645,0,0.454545454545455,0.7,12 AM - 3 AM,50-59
200205356,01/28/2020 12:00:00 AM,2020-01-28,0.65730097914006,2,7,245,1,480,6,0344 1822 0910 2049,99,F,2,801,31,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,480,946.744186046512,7TH                          ST,34.057,-118.2779,0,0,0.9,12 AM - 3 AM,90-100
200100612,02/19/2020 12:00:00 AM,2020-02-19,0.897828863346105,1,1,171,2,662,9,1309 0344 1402 0913 0800,26,F,3,156,54,500,UNKNOWN WEAPON/OTHER WEAPON,IC,2,662,998,900 W  OLYMPIC                      BL,34.0454,-118.2657,0,0.0909090909090909,0.6,12 AM - 3 AM,20-29
200401034,09/08/2020 12:00:00 AM,2020-09-08,0.29757343550447,4,3,479,1,310,10,0344 0329 1606 1402,39,F,4,203,37,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,310,998,3700    WHITTIER                     BL,34.0244,-118.1934,0,0.727272727272727,0.233333333333333,12 AM - 3 AM,30-39
200908452,04/15/2020 12:00:00 AM,2020-04-15,0.903363133248191,9,9,952,2,624,4,400,31,F,2,502,32,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,0,624,946.744186046512,14800    BURBANK                      BL,34.1721,-118.4553,0,0.272727272727273,0.466666666666667,12 AM - 3 AM,30-39
201207405,02/18/2020 12:00:00 AM,2020-02-18,0.401873137505321,12,0,1268,1,420,39,344,39,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,420,946.744186046512,84TH                         ST,33.9633,-118.2783,0,0.0909090909090909,0.566666666666667,12 AM - 3 AM,30-39
200315653,08/12/2020 12:00:00 AM,2020-08-10,0.680715197956577,3,8,336,1,510,49,344,39,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,510,946.744186046512,2100 W  30TH                         ST,34.0274,-118.3151,0,0.636363636363636,0.3,12 AM - 3 AM,30-39
200915186,09/27/2020 12:00:00 AM,2020-09-26,0.821200510855683,9,9,932,1,420,39,0344 1822,41,M,4,123,44,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,420,946.744186046512,14900    VICTORY                      BL,34.1867,-118.4582,0,0.727272727272727,0.833333333333333,12 AM - 3 AM,40-49
200609594,04/22/2020 12:00:00 AM,2020-04-08,0.29757343550447,6,4,646,2,354,41,1822,41,F,1,750,10,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,354,946.744186046512,1600    SCHRADER                     BL,34.0998,-118.3324,0,0.272727272727273,0.233333333333333,12 AM - 3 AM,40-49
200113263,06/11/2020 12:00:00 AM,2020-06-11,0.510429970200085,1,1,185,1,210,34,0917 0344 1309 0429 1202 1822 1414,63,F,2,102,50,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,210,946.744186046512,11TH,34.0371,-118.2551,0,0.454545454545455,0.333333333333333,12 AM - 3 AM,60-69
200614366,08/23/2020 12:00:00 AM,2020-08-23,0.391230310770541,6,4,646,1,341,43,344,48,F,1,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,341,946.744186046512,HOLLYWOOD,34.1016,-118.3333,0,0.636363636363636,0.733333333333333,12 AM - 3 AM,40-49
200508664,04/24/2020 12:00:00 AM,2020-04-24,0.340144742443593,5,2,506,1,761,8,0400 0913 0602 0561,49,F,2,502,32,511,VERBAL THREAT,AO,1,761,946.744186046512,2100    WESTERN                      AV,33.8365,-118.3092,0,0.272727272727273,0.766666666666667,12 AM - 3 AM,40-49
200216132,10/13/2020 12:00:00 AM,2020-10-13,0.851000425713069,2,7,205,2,624,4,1822 0400,51,M,2,102,50,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,1,624,946.744186046512,DILLON,34.0824,-118.2768,0,0.818181818181818,0.4,12 AM - 3 AM,50-59
201215480,06/27/2020 12:00:00 AM,2020-06-27,0.474244359301831,12,0,1251,2,625,28,2000 0913 0562 0444 0329,65,M,1,501,51,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,1,625,946.744186046512,3400 W  78TH                         PL,33.9681,-118.333,0,0.454545454545455,0.866666666666667,12 AM - 3 AM,60-69
200316094,08/21/2020 12:00:00 AM,2020-08-21,0.140059599829715,3,8,376,2,740,46,1307 0329 1822,47,M,1,122,55,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,0,740,946.744186046512,EXPOSITION                   BL,34.0183,-118.3089,0,0.636363636363636,0.666666666666667,12 AM - 3 AM,40-49
200315220,08/04/2020 12:00:00 AM,2020-08-01,0.851000425713069,3,8,311,1,510,49,344,39,F,2,101,52,360.941176470588,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,510,946.744186046512,2700    HAUSER                       BL,34.0294,-118.3639,0,0.636363636363636,0,12 AM - 3 AM,30-39
200317915,09/26/2020 12:00:00 AM,2020-09-26,0.604086845466156,3,8,333,2,624,4,1822 0401 1236,34,M,2,210,49,400,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,2,624,946.744186046512,2800    CRENSHAW                     BL,34.0278,-118.3378,0,0.727272727272727,0.833333333333333,12 AM - 3 AM,30-39
